policyID,statecode,county,CreditLimit,tiv_2012,point_latitude,point_longitude,line,construction,point_granularity,Country
265186,FL,MIAMI DADE COUNTY,65577.8,55595.55,25.68018,-80.27313,Residential,Wood,1,
663572,FL,MIAMI DADE COUNTY,65577.8,95890.49,25.68018,-80.27313,Residential,Wood,1,
781011,FL,MIAMI DADE COUNTY,209726.21,266549.43,25.68018,-80.27313,Residential,Wood,1,
422964,FL,MIAMI DADE COUNTY,68403.15,101288.1,25.68018,-80.27313,Residential,Wood,1,
247958,FL,MIAMI DADE COUNTY,22585,34780.89,25.6685,-80.3066,Residential,Wood,3,
784706,FL,MIAMI DADE COUNTY,16982.78,14143.97,25.6851,-80.3146,Residential,Wood,1,
451444,FL,MIAMI DADE COUNTY,115179.17,127057.6,25.64726,-80.2882,Residential,Wood,1,
110308,FL,MIAMI DADE COUNTY,97794.91,114228.75,25.686934,-80.268417,Residential,Wood,1,
856070,FL,MIAMI DADE COUNTY,2989447.14,2951750.21,25.6685,-80.3066,Commercial,Reinforced Masonry,4,
558520,FL,MIAMI DADE COUNTY,843095.25,1178141.3,25.6685,-80.3066,Residential,Masonry,4,
173643,FL,MIAMI DADE COUNTY,770331.28,1146137.4,25.68346,-80.31467,Residential,Masonry,1,
372529,FL,MIAMI DADE COUNTY,729654.26,1119683.64,25.685061,-80.315117,Residential,Masonry,1,
804765,FL,MIAMI DADE COUNTY,10620000,12780000,25.673828,-80.322792,Commercial,Reinforced Concrete,1,
329397,FL,MIAMI DADE COUNTY,798789.24,753114.47,25.688389,-80.319244,Residential,Masonry,1,
993434,FL,MIAMI DADE COUNTY,168300000,234000000,25.688786,-80.311821,Commercial,Steel Frame,1,
413368,FL,MIAMI DADE COUNTY,10080000,16020000,25.64699,-80.3314,Commercial,Reinforced Concrete,1,
301102,FL,MIAMI DADE COUNTY,17640000,18450000,25.688786,-80.311821,Commercial,Reinforced Concrete,1,
339706,FL,MIAMI DADE COUNTY,517030.38,833224.44,25.61028,-80.30856,Residential,Masonry,1,
761155,FL,MIAMI DADE COUNTY,537379.78,640939.32,25.61028,-80.30856,Residential,Masonry,1,
178284,FL,MIAMI DADE COUNTY,1209395.7,1911561.17,25.600519,-80.353004,Residential,Masonry,3,
270766,FL,MIAMI DADE COUNTY,13680000,16110000,25.5913,-80.35669,Commercial,Reinforced Concrete,3,
849296,FL,MIAMI DADE COUNTY,2591821.98,3762081.44,25.6281,-80.31564,Commercial,Reinforced Masonry,1,
290892,FL,MIAMI DADE COUNTY,924.66,858.82,25.62562,-80.31473,Residential,Wood,1,
793936,FL,MIAMI DADE COUNTY,2773.98,4017.51,25.598818,-80.346428,Residential,Wood,1,
441232,FL,MIAMI DADE COUNTY,162740.16,219611.34,25.598818,-80.346428,Residential,Wood,1,
824310,FL,MIAMI DADE COUNTY,924.66,1206.14,25.598818,-80.346428,Residential,Wood,1,
884028,FL,MIAMI DADE COUNTY,485446.5,604507.11,25.598818,-80.346428,Residential,Masonry,1,
707278,FL,MIAMI DADE COUNTY,72123.48,103972.05,25.598818,-80.346428,Residential,Wood,1,
522223,FL,MIAMI DADE COUNTY,576987.84,571264.12,25.620104,-80.374077,Residential,Masonry,1,
209181,FL,MIAMI DADE COUNTY,98938.62,107174.27,25.620104,-80.374077,Residential,Wood,1,
406999,FL,MIAMI DADE COUNTY,130377.06,164012.26,25.594982,-80.345955,Residential,Wood,1,
315477,FL,MIAMI DADE COUNTY,2680589.34,3534598.3,25.595915,-80.348106,Commercial,Reinforced Masonry,1,
171764,FL,MIAMI DADE COUNTY,15570000,17820000,25.59026,-80.360901,Commercial,Reinforced Concrete,3,
940660,FL,MIAMI DADE COUNTY,595161,481743.55,25.59026,-80.360901,Residential,Masonry,3,
767459,FL,MIAMI DADE COUNTY,19620000,20970000,25.587704,-80.365044,Commercial,Reinforced Concrete,1,
919173,FL,MIAMI DADE COUNTY,458781.57,439879.77,25.587498,-80.355835,Residential,Masonry,1,
496479,FL,MIAMI DADE COUNTY,72256.86,75570.2,25.587498,-80.355835,Residential,Wood,1,
284638,FL,MIAMI DADE COUNTY,53450.28,80394.14,25.587498,-80.355835,Residential,Wood,1,
181991,FL,MIAMI DADE COUNTY,208654.06,269739.62,25.587498,-80.355835,Residential,Wood,1,
756836,FL,MIAMI DADE COUNTY,557742.24,944503.02,25.620584,-80.366997,Residential,Masonry,1,
443955,FL,MIAMI DADE COUNTY,860143.05,1142846.27,25.620584,-80.366997,Residential,Masonry,1,
294716,FL,MIAMI DADE COUNTY,1110041.01,1141209.85,25.620584,-80.366997,Residential,Masonry,1,
325365,FL,MIAMI DADE COUNTY,371965.23,597562.14,25.620584,-80.366997,Residential,Masonry,1,
386925,FL,MIAMI DADE COUNTY,583035.57,659121.71,25.629385,-80.322624,Residential,Masonry,1,
340965,FL,MIAMI DADE COUNTY,525633.48,579895.68,25.629385,-80.322624,Residential,Masonry,1,
160943,FL,MIAMI DADE COUNTY,4371623.37,5382342.69,25.629385,-80.322624,Commercial,Reinforced Masonry,1,
520501,FL,MIAMI DADE COUNTY,723379.41,607291.48,25.629385,-80.322624,Residential,Masonry,1,
362928,FL,MIAMI DADE COUNTY,298946.7,395657.15,25.629385,-80.322624,Residential,Wood,1,
774761,FL,MIAMI DADE COUNTY,151200,217310.69,25.629385,-80.322624,Residential,Wood,1,
104592,FL,MIAMI DADE COUNTY,91756.31,126898.25,25.629385,-80.322624,Residential,Wood,1,
653699,FL,MIAMI DADE COUNTY,1061100,1333420.7,25.628519,-80.357018,Residential,Masonry,1,
600710,FL,MIAMI DADE COUNTY,1127301.93,968927.28,25.58655,-80.348686,Residential,Masonry,1,
371592,FL,MIAMI DADE COUNTY,2220584.13,1778756.73,25.58655,-80.348686,Commercial,Reinforced Masonry,1,
595922,FL,MIAMI DADE COUNTY,391473.81,393965.15,25.58655,-80.348686,Residential,Masonry,1,
542303,FL,MIAMI DADE COUNTY,218552.26,332260.62,25.58655,-80.348686,Residential,Wood,1,
310376,FL,MIAMI DADE COUNTY,1119450.87,1418030.81,25.61154,-80.361259,Residential,Masonry,1,
821664,FL,MIAMI DADE COUNTY,840451.95,1389771.34,25.61154,-80.361259,Residential,Masonry,1,
785012,FL,MIAMI DADE COUNTY,817001.64,1009421.87,25.61154,-80.361259,Residential,Masonry,1,
366028,FL,MIAMI DADE COUNTY,45468.54,52352.48,25.61154,-80.361259,Residential,Wood,1,
487855,FL,MIAMI DADE COUNTY,340498.08,554058.48,25.587132,-80.376717,Residential,Wood,1,
998603,FL,MIAMI DADE COUNTY,159163.06,241323.03,25.587132,-80.376717,Residential,Wood,1,
595763,FL,MIAMI DADE COUNTY,9900000,12060000,25.613625,-80.369644,Commercial,Reinforced Concrete,1,
573455,FL,MIAMI DADE COUNTY,1089380.34,1829426.91,25.601645,-80.3554,Residential,Masonry,1,
373270,FL,MIAMI DADE COUNTY,1968633.81,2199357.69,25.601645,-80.3554,Commercial,Reinforced Masonry,1,
200635,FL,MIAMI DADE COUNTY,3445725.33,3082745.73,25.601645,-80.3554,Commercial,Reinforced Masonry,1,
360385,FL,MIAMI DADE COUNTY,1404292.5,1629069.17,25.601645,-80.3554,Residential,Masonry,1,
548967,FL,MIAMI DADE COUNTY,1171800,2088194.47,25.623642,-80.382164,Residential,Masonry,3,
772760,FL,MIAMI DADE COUNTY,453600,503857.97,25.620676,-80.380806,Residential,Masonry,1,
405387,FL,MIAMI DADE COUNTY,1962917.73,2478379.93,25.590925,-80.336037,Commercial,Reinforced Masonry,1,
424353,FL,MIAMI DADE COUNTY,1494554.49,1609186.82,25.590925,-80.336037,Residential,Masonry,1,
790166,FL,MIAMI DADE COUNTY,706994.46,1095031.9,25.590925,-80.336037,Residential,Masonry,1,
189570,FL,MIAMI DADE COUNTY,1493480.43,2351622.34,25.590925,-80.336037,Residential,Masonry,1,
677979,FL,MIAMI DADE COUNTY,634411.44,891297.32,25.590925,-80.336037,Residential,Masonry,1,
444066,FL,MIAMI DADE COUNTY,150660,191522.91,25.590925,-80.336037,Residential,Wood,1,
520572,FL,MIAMI DADE COUNTY,2096082.59,2337781.88,25.597851,-80.372437,Commercial,Reinforced Masonry,1,
185117,FL,MIAMI DADE COUNTY,20455.95,24780.17,25.607,-80.34554,Residential,Wood,3,
329010,FL,MIAMI DADE COUNTY,35358.66,46701.71,25.6315,-80.32069,Residential,Wood,1,
573872,FL,MIAMI DADE COUNTY,118644.11,159124.53,25.6315,-80.32069,Residential,Wood,1,
725716,FL,MIAMI DADE COUNTY,932735.23,1141130.66,25.6315,-80.32069,Residential,Masonry,1,
690188,FL,MIAMI DADE COUNTY,50663.23,40641.89,25.6315,-80.32069,Residential,Wood,1,
743460,FL,MIAMI DADE COUNTY,1389.11,1963.53,25.581177,-80.35508,Residential,Wood,1,
716155,FL,MIAMI DADE COUNTY,42590.33,57511,25.581177,-80.35508,Residential,Wood,1,
153718,FL,MIAMI DADE COUNTY,12189.67,9818.34,25.581177,-80.35508,Residential,Wood,1,
439933,FL,MIAMI DADE COUNTY,762.6,816.65,25.59285,-80.334015,Residential,Wood,1,
377379,FL,MIAMI DADE COUNTY,20103.32,29086.45,25.59285,-80.334015,Residential,Wood,1,
245688,FL,MIAMI DADE COUNTY,30513.91,35281.64,25.59285,-80.334015,Residential,Wood,1,
574922,FL,MIAMI DADE COUNTY,10052.57,17226.09,25.59285,-80.334015,Residential,Wood,1,
234251,FL,MIAMI DADE COUNTY,10959.47,10496.8,25.59285,-80.334015,Residential,Wood,1,
354736,FL,MIAMI DADE COUNTY,399107.4,479235.4,25.581177,-80.35508,Residential,Masonry,1,
781762,FL,MIAMI DADE COUNTY,5575.63,4340.21,25.59738,-80.34918,Residential,Wood,1,
755908,FL,MIAMI DADE COUNTY,26957.56,32563.65,25.59738,-80.34918,Residential,Wood,1,
607261,FL,MIAMI DADE COUNTY,85840.06,103711.61,25.59738,-80.34918,Residential,Wood,1,
888148,FL,MIAMI DADE COUNTY,18181.76,28342.39,25.581177,-80.35508,Residential,Wood,1,
494996,FL,MIAMI DADE COUNTY,2493.28,3085.68,25.59738,-80.34918,Residential,Wood,1,
848987,FL,MIAMI DADE COUNTY,421939.63,639499.3,25.581177,-80.35508,Residential,Masonry,1,
474937,FL,MIAMI DADE COUNTY,2101.48,3637.62,25.581177,-80.35508,Residential,Wood,1,
585940,FL,MIAMI DADE COUNTY,93776.54,139835.08,25.581177,-80.35508,Residential,Wood,1,
659106,FL,MIAMI DADE COUNTY,19111.49,29527.25,25.581177,-80.35508,Residential,Wood,1,
356172,FL,MIAMI DADE COUNTY,16694.01,18302.08,25.581177,-80.35508,Residential,Wood,1,
895360,FL,MIAMI DADE COUNTY,5216.71,6408.36,25.581177,-80.35508,Residential,Wood,1,
931120,FL,MIAMI DADE COUNTY,3339000,2557881.02,25.61286,-80.34716,Commercial,Reinforced Masonry,3,
849676,FL,MIAMI DADE COUNTY,495000,419608.04,25.603054,-80.352325,Residential,Masonry,3,
738324,FL,MIAMI DADE COUNTY,225000,227886.75,25.60176,-80.35316,Residential,Wood,3,
461404,FL,MIAMI DADE COUNTY,2385000,3196062.18,25.60973,-80.3509,Commercial,Reinforced Masonry,1,
299232,FL,MIAMI DADE COUNTY,3266965.43,2837712.31,25.610281,-80.34874,Commercial,Reinforced Masonry,3,
963583,FL,MIAMI DADE COUNTY,21764.54,21969.13,25.620584,-80.366997,Residential,Wood,1,
549594,FL,MIAMI DADE COUNTY,537791.51,504847.48,25.603371,-80.354378,Residential,Masonry,1,
993359,FL,MIAMI DADE COUNTY,28304.63,44691.88,25.602552,-80.354759,Residential,Wood,1,
425049,FL,MIAMI DADE COUNTY,992698.24,1674660.09,25.616106,-80.308418,Residential,Masonry,1,
748904,FL,MIAMI DADE COUNTY,285013.13,259302.66,25.616106,-80.308418,Residential,Wood,1,
815693,FL,MIAMI DADE COUNTY,446107.5,526977.87,25.616106,-80.308418,Residential,Masonry,1,
867957,FL,MIAMI DADE COUNTY,299263.78,283589.84,25.616106,-80.308418,Residential,Wood,1,
646226,FL,MIAMI DADE COUNTY,79786.33,102264.69,25.616106,-80.308418,Residential,Wood,1,
846147,FL,MIAMI DADE COUNTY,936825.75,832485.85,25.616106,-80.308418,Residential,Masonry,1,
124495,FL,MIAMI DADE COUNTY,21859.27,27970.44,25.623684,-80.366295,Residential,Wood,1,
213366,FL,MIAMI DADE COUNTY,396453.26,602708.86,25.623684,-80.366295,Residential,Masonry,1,
381384,FL,MIAMI DADE COUNTY,90210.07,135548.76,25.623684,-80.366295,Residential,Wood,1,
221084,FL,MIAMI DADE COUNTY,95169.6,141836.58,25.62888,-80.343559,Residential,Wood,3,
815514,FL,MIAMI DADE COUNTY,90107.73,144831.41,25.62888,-80.343559,Residential,Wood,3,
386286,FL,MIAMI DADE COUNTY,176395.86,228863.05,25.62888,-80.343559,Residential,Wood,3,
744283,FL,MIAMI DADE COUNTY,43093.98,55248.64,25.62888,-80.343559,Residential,Wood,3,
877834,FL,MIAMI DADE COUNTY,221455.2,314032.33,25.62888,-80.343559,Residential,Wood,3,
927973,FL,MIAMI DADE COUNTY,21347.48,32478.74,25.62888,-80.343559,Residential,Wood,3,
225569,FL,MIAMI DADE COUNTY,43093.98,51240.13,25.62888,-80.343559,Residential,Wood,3,
375874,FL,MIAMI DADE COUNTY,60381.85,44165.82,25.6073,-80.3479,Residential,Wood,3,
526164,FL,MIAMI DADE COUNTY,19517.7,23380.95,25.61119,-80.35973,Residential,Wood,3,
762992,FL,MIAMI DADE COUNTY,78974.41,122649.79,25.61119,-80.35973,Residential,Wood,3,
233166,FL,MIAMI DADE COUNTY,129600,201658.9,25.61007,-80.34803,Residential,Wood,3,
801545,FL,MIAMI DADE COUNTY,678352.5,1010202.54,25.6073,-80.3479,Residential,Masonry,4,
163206,FL,MIAMI DADE COUNTY,551242.81,442950.06,25.59051,-80.35091,Residential,Masonry,1,
389099,FL,MIAMI DADE COUNTY,782812.8,630295.82,25.644503,-80.302872,Residential,Masonry,1,
119051,FL,MIAMI DADE COUNTY,34201.58,46951.92,25.644503,-80.302872,Residential,Wood,1,
605162,FL,MIAMI DADE COUNTY,22348.5,29383.69,25.644503,-80.302872,Residential,Wood,1,
571576,FL,MIAMI DADE COUNTY,1068066.01,1068183.5,25.63587,-80.33116,Residential,Masonry,1,
412830,FL,MIAMI DADE COUNTY,211.88,179.22,25.7482,-80.31869,Residential,Wood,3,
975310,FL,MIAMI DADE COUNTY,276946.98,412961.19,25.7738,-80.1938,Residential,Wood,4,
688168,FL,MIAMI DADE COUNTY,1920053.19,1574330.33,25.7738,-80.1938,Commercial,Reinforced Masonry,4,
981219,FL,MIAMI DADE COUNTY,524661.44,663181.51,25.7738,-80.1938,Residential,Masonry,4,
148958,FL,MIAMI DADE COUNTY,69097.11,77963.31,25.7738,-80.1938,Residential,Wood,4,
397356,FL,MIAMI DADE COUNTY,1058138.22,886728.29,25.7738,-80.1938,Residential,Masonry,4,
562113,FL,MIAMI DADE COUNTY,577650.33,675971.04,25.7738,-80.1938,Residential,Masonry,4,
504449,FL,MIAMI DADE COUNTY,1890848.22,2399032.59,25.7738,-80.1938,Commercial,Reinforced Masonry,4,
734550,FL,MIAMI DADE COUNTY,170430.72,207904.69,25.7738,-80.1938,Residential,Wood,4,
946022,FL,MIAMI DADE COUNTY,250383.68,206236.03,25.7738,-80.1938,Residential,Wood,4,
159172,FL,MIAMI DADE COUNTY,860243.95,754729.87,25.95726,-80.12143,Residential,Masonry,1,
240587,FL,MIAMI DADE COUNTY,73973.48,80113.28,25.95726,-80.12143,Residential,Wood,1,
859568,FL,MIAMI DADE COUNTY,82339.26,74632.31,25.9387,-80.1358,Residential,Wood,4,
461915,FL,MIAMI DADE COUNTY,86649.58,116165.89,25.9387,-80.1358,Residential,Wood,3,
132063,FL,MIAMI DADE COUNTY,1789721.47,2189974.78,25.94246,-80.12176,Residential,Masonry,1,
221386,FL,MIAMI DADE COUNTY,41040000,35100000,25.937826,-80.12648,Commercial,Steel Frame,1,
157089,FL,MIAMI DADE COUNTY,40685.04,30387.66,25.937826,-80.12648,Residential,Wood,1,
943246,FL,MIAMI DADE COUNTY,26640000,32850000,25.915651,-80.147438,Commercial,Reinforced Concrete,1,
398449,FL,MIAMI DADE COUNTY,114566.4,109203.55,25.915556,-80.149658,Residential,Wood,1,
114746,FL,MIAMI DADE COUNTY,4920704.28,7158502.81,25.947201,-80.146858,Commercial,Reinforced Masonry,1,
123736,FL,MIAMI DADE COUNTY,427500,403968.26,25.930616,-80.135315,Residential,Masonry,3,
688213,FL,MIAMI DADE COUNTY,447312.6,534728.66,25.93077,-80.12118,Residential,Masonry,1,
665338,FL,MIAMI DADE COUNTY,54367.89,52731.58,25.9387,-80.1358,Residential,Wood,1,
117941,FL,MIAMI DADE COUNTY,23205.12,31624.31,25.93124,-80.15336,Residential,Wood,1,
366474,FL,MIAMI DADE COUNTY,14498.1,16359.25,25.93124,-80.15336,Residential,Wood,1,
602568,FL,MIAMI DADE COUNTY,370680.66,358907.84,25.915556,-80.149658,Residential,Masonry,1,
365303,FL,MIAMI DADE COUNTY,40975.67,51399.88,25.945475,-80.138665,Residential,Wood,1,
248393,FL,MIAMI DADE COUNTY,687978,765802.76,25.94773,-80.12121,Residential,Masonry,1,
697455,FL,MIAMI DADE COUNTY,413236.24,649285.05,25.915195,-80.154091,Residential,Masonry,1,
499853,FL,MIAMI DADE COUNTY,113219.59,144558.77,25.939922,-80.149338,Residential,Wood,1,
130899,FL,MIAMI DADE COUNTY,59101.99,72976.31,25.91993,-80.15478,Residential,Wood,1,
232066,FL,MIAMI DADE COUNTY,525041.26,542582.89,25.91993,-80.15478,Residential,Masonry,1,
597145,FL,MIAMI DADE COUNTY,11476.12,9166.2,25.93788,-80.150864,Residential,Wood,1,
562726,FL,MIAMI DADE COUNTY,129281.95,141352.36,25.93788,-80.150864,Residential,Wood,1,
513363,FL,MIAMI DADE COUNTY,139337.22,177423.37,25.93788,-80.150864,Residential,Wood,1,
896042,FL,MIAMI DADE COUNTY,139337.22,210677.87,25.93788,-80.150864,Residential,Wood,1,
911215,FL,MIAMI DADE COUNTY,14638.27,23099.86,25.93788,-80.150864,Residential,Wood,1,
601531,FL,MIAMI DADE COUNTY,835544.48,915947.25,25.93788,-80.150864,Residential,Masonry,1,
384641,FL,MIAMI DADE COUNTY,23941.1,32298.65,25.93788,-80.150864,Residential,Wood,1,
189948,FL,MIAMI DADE COUNTY,23941.1,21532.99,25.93788,-80.150864,Residential,Wood,1,
669218,FL,MIAMI DADE COUNTY,221455.2,181433.81,25.93788,-80.150864,Residential,Wood,1,
435998,FL,MIAMI DADE COUNTY,29142.78,23264.79,25.93788,-80.150864,Residential,Wood,1,
297268,FL,MIAMI DADE COUNTY,43718.54,56054.86,25.93788,-80.150864,Residential,Wood,1,
147997,FL,MIAMI DADE COUNTY,43718.54,36163.97,25.93788,-80.150864,Residential,Wood,1,
747320,FL,MIAMI DADE COUNTY,163944.51,238573.68,25.93788,-80.150864,Residential,Wood,1,
509812,FL,MIAMI DADE COUNTY,11400.53,13469.26,25.93788,-80.150864,Residential,Wood,1,
914997,FL,MIAMI DADE COUNTY,54802.82,70041.95,25.91745,-80.15542,Residential,Wood,1,
940061,FL,MIAMI DADE COUNTY,147185.14,164435.24,25.91745,-80.15542,Residential,Wood,1,
989738,FL,MIAMI DADE COUNTY,83299.55,89447.06,25.930185,-80.135925,Residential,Wood,3,
687725,FL,MIAMI DADE COUNTY,83299.55,106704.06,25.932539,-80.136925,Residential,Wood,1,
213817,FL,MIAMI DADE COUNTY,4524950.35,6353030.29,25.938627,-80.137772,Commercial,Reinforced Masonry,3,
296131,FL,MIAMI DADE COUNTY,2938739.32,4327705.07,25.94065,-80.12181,Commercial,Reinforced Masonry,1,
732391,FL,MIAMI DADE COUNTY,1175898.91,1086333.04,25.9387,-80.1358,Residential,Masonry,4,
265011,FL,MIAMI DADE COUNTY,382291.33,436601.16,25.915095,-80.15581,Residential,Masonry,3,
183566,FL,MIAMI DADE COUNTY,382291.33,620974.92,25.90459,-80.1946,Residential,Masonry,3,
974359,FL,MIAMI DADE COUNTY,382291.33,403997.83,25.898815,-80.198835,Residential,Masonry,3,
215451,FL,MIAMI DADE COUNTY,1606676.72,1616901.61,25.923685,-80.155823,Residential,Masonry,1,
147621,FL,MIAMI DADE COUNTY,673358.35,700355.98,25.953438,-80.124878,Residential,Masonry,1,
823064,FL,MIAMI DADE COUNTY,3591244.51,4661040.34,25.944374,-80.124138,Commercial,Reinforced Masonry,1,
996782,FL,MIAMI DADE COUNTY,2300641.02,3718203.98,25.944374,-80.124138,Commercial,Reinforced Masonry,1,
281039,FL,MIAMI DADE COUNTY,0,47623.68,25.940294,-80.124847,Residential,Wood,1,
568115,FL,MIAMI DADE COUNTY,58500,75995.13,25.944393,-80.124313,Residential,Wood,1,
691706,FL,MIAMI DADE COUNTY,520576.87,753884.85,25.88132,-80.19601,Residential,Masonry,1,
712296,FL,MIAMI DADE COUNTY,143063.64,113832.16,25.880325,-80.193634,Residential,Wood,1,
547593,FL,MIAMI DADE COUNTY,45000,41495.85,25.896904,-80.18055,Residential,Wood,1,
869669,FL,MIAMI DADE COUNTY,8321.94,11289.54,25.89409,-80.17732,Residential,Wood,1,
708155,FL,MIAMI DADE COUNTY,522432.9,753130.91,25.908737,-80.177246,Residential,Masonry,1,
811870,FL,MIAMI DADE COUNTY,522432.9,695232.81,25.908737,-80.177246,Residential,Masonry,1,
979482,FL,MIAMI DADE COUNTY,307911.78,373647.25,25.910156,-80.175339,Residential,Wood,1,
645483,FL,MIAMI DADE COUNTY,37911.06,36010.43,25.908737,-80.177246,Residential,Wood,1,
389882,FL,MIAMI DADE COUNTY,6472.62,5186.9,25.908737,-80.177246,Residential,Wood,1,
710649,FL,MIAMI DADE COUNTY,18493.2,28571.99,25.88971,-80.17728,Residential,Wood,1,
995487,FL,MIAMI DADE COUNTY,141472.98,197535.61,25.88971,-80.17728,Residential,Wood,1,
803561,FL,MIAMI DADE COUNTY,6472.62,9506.98,25.88971,-80.17728,Residential,Wood,1,
910030,FL,MIAMI DADE COUNTY,16643.88,18486.69,25.88971,-80.17728,Residential,Wood,1,
781329,FL,MIAMI DADE COUNTY,12020.58,14569.12,25.88971,-80.17728,Residential,Wood,1,
590928,FL,MIAMI DADE COUNTY,9450000,9180000,25.901247,-80.184723,Commercial,Reinforced Concrete,1,
584263,FL,MIAMI DADE COUNTY,490986.9,395520.88,25.901247,-80.184723,Residential,Masonry,1,
390461,FL,MIAMI DADE COUNTY,3735222.66,4881188.97,25.906082,-80.193903,Commercial,Reinforced Masonry,1,
172523,FL,MIAMI DADE COUNTY,2431654.56,2617082.81,25.906082,-80.193903,Commercial,Reinforced Masonry,1,
986470,FL,MIAMI DADE COUNTY,204903,177859.9,25.906082,-80.193903,Residential,Wood,1,
505826,FL,MIAMI DADE COUNTY,334044.36,286642.13,25.908537,-80.186371,Residential,Wood,1,
622662,FL,MIAMI DADE COUNTY,1889669.88,3123072.53,25.908537,-80.186371,Commercial,Reinforced Masonry,1,
226218,FL,MIAMI DADE COUNTY,1388687.04,1296344.91,25.908537,-80.186371,Residential,Masonry,1,
762157,FL,MIAMI DADE COUNTY,20407.14,18108.48,25.908537,-80.186371,Residential,Wood,1,
312336,FL,MIAMI DADE COUNTY,76032,125252.08,25.908537,-80.186371,Residential,Wood,1,
717712,FL,MIAMI DADE COUNTY,652093.42,808400.21,25.908537,-80.186371,Residential,Masonry,1,
299864,FL,MIAMI DADE COUNTY,305854.38,493053.47,25.908537,-80.186371,Residential,Wood,1,
204338,FL,MIAMI DADE COUNTY,29880000,27720000,25.895897,-80.182671,Commercial,Reinforced Concrete,1,
867240,FL,MIAMI DADE COUNTY,3727126.17,4491559.75,25.901327,-80.182762,Commercial,Reinforced Masonry,1,
808113,FL,MIAMI DADE COUNTY,119399.67,195042.7,25.901327,-80.182762,Residential,Wood,1,
157884,FL,MIAMI DADE COUNTY,7160.4,7646.4,25.901327,-80.182762,Residential,Wood,1,
746279,FL,MIAMI DADE COUNTY,10382.58,8694.37,25.901327,-80.182762,Residential,Wood,1,
294241,FL,MIAMI DADE COUNTY,13783.77,14552.35,25.901327,-80.182762,Residential,Wood,1,
390464,FL,MIAMI DADE COUNTY,17901,15912.74,25.901327,-80.182762,Residential,Wood,1,
983574,FL,MIAMI DADE COUNTY,707127.41,987856.99,25.901327,-80.182762,Residential,Masonry,1,
623217,FL,MIAMI DADE COUNTY,154411.92,175052.16,25.901327,-80.182762,Residential,Wood,1,
842669,FL,MIAMI DADE COUNTY,587311.2,665423.59,25.87518,-80.17068,Residential,Masonry,1,
101030,FL,MIAMI DADE COUNTY,765108,637985.31,25.89119,-80.1752,Residential,Masonry,1,
919048,FL,MIAMI DADE COUNTY,7887.29,11090.79,25.88035,-80.17949,Residential,Wood,1,
884560,FL,MIAMI DADE COUNTY,66586.49,46794.19,25.87592,-80.18022,Residential,Wood,1,
440501,FL,MIAMI DADE COUNTY,35492.81,34908.42,25.88035,-80.17949,Residential,Wood,1,
236399,FL,MIAMI DADE COUNTY,108757.16,111819.76,25.88832,-80.18926,Residential,Wood,3,
553241,FL,MIAMI DADE COUNTY,6566213.56,6660110.42,25.896881,-80.181961,Commercial,Reinforced Masonry,1,
336334,FL,MIAMI DADE COUNTY,45315.48,36637.57,25.89018,-80.18214,Residential,Wood,1,
454756,FL,MIAMI DADE COUNTY,469468.41,511487.71,25.88763,-80.19139,Residential,Masonry,1,
781834,FL,MIAMI DADE COUNTY,7783387.45,8778415.7,25.88962,-80.18309,Commercial,Reinforced Masonry,1,
953982,FL,MIAMI DADE COUNTY,99694.06,112686.39,25.889364,-80.184319,Residential,Wood,1,
941692,FL,MIAMI DADE COUNTY,145009.55,226787.97,25.8917,-80.16637,Residential,Wood,4,
615188,FL,MIAMI DADE COUNTY,145009.55,244152.57,25.89163,-80.1684,Residential,Wood,4,
723303,FL,MIAMI DADE COUNTY,271892.9,236507.67,25.8919,-80.19551,Residential,Wood,3,
616344,FL,MIAMI DADE COUNTY,249235.16,386892.72,25.88826,-80.19042,Residential,Wood,3,
785321,FL,MIAMI DADE COUNTY,673902.18,906242.09,25.89561,-80.18311,Residential,Masonry,1,
870997,FL,MIAMI DADE COUNTY,2293745.4,3211596.8,25.8953,-80.18638,Commercial,Reinforced Masonry,1,
919618,FL,MIAMI DADE COUNTY,553910.4,923507.11,25.895,-80.18704,Residential,Masonry,1,
272826,FL,MIAMI DADE COUNTY,1290816,2127729.46,25.89112,-80.16774,Residential,Masonry,1,
430444,FL,MIAMI DADE COUNTY,1811587.5,2755424.59,25.90465,-80.18767,Commercial,Reinforced Masonry,1,
279937,FL,MIAMI DADE COUNTY,2149940.7,1647499.56,25.90085,-80.19044,Commercial,Reinforced Masonry,1,
246387,FL,MIAMI DADE COUNTY,671530.8,959904.93,25.89574,-80.16696,Residential,Masonry,1,
887804,FL,MIAMI DADE COUNTY,25081.16,23725.37,25.963366,-80.153503,Residential,Wood,3,
264020,FL,MIAMI DADE COUNTY,37671.3,59994.11,25.963366,-80.153503,Residential,Wood,3,
100491,FL,MIAMI DADE COUNTY,212163.86,236011.08,25.963366,-80.153503,Residential,Wood,3,
872811,FL,MIAMI DADE COUNTY,11790000,17280000,25.885372,-80.166077,Commercial,Reinforced Concrete,1,
670967,FL,MIAMI DADE COUNTY,573038.55,875605.77,25.875839,-80.18586,Residential,Masonry,1,
725381,FL,MIAMI DADE COUNTY,6691157.27,5797218.66,25.873959,-80.170952,Commercial,Reinforced Masonry,1,
390641,FL,MIAMI DADE COUNTY,146164.5,131108.68,25.873959,-80.170952,Residential,Wood,1,
